Subject,TripletNumber,Rotation,MovementCondition,STL,Experiment,Retained,RetainedRaw,DistanceTraveled,RT,Go,NoGo
3,153,cw,go,-1.433222499,IRLRotn,NaN,NaN,0.080283702,217,-15,0
3,155,cw,stop,-1.265191471,IRLRotn,-0.270951015,0.342804914,0.000587477,535,0,-15
3,157,ccw,go,-2.853164223,IRLRotn,0.270951176,-0.773068202,0.080203145,411,15,0
4,1,cw,stop,-4.228076919,IRLRotn,1.502419838,-6.35234664,0.00315168,796,0,-15
4,2,ccw,go,5.008583621,IRLRotn,0.214331349,1.073496482,0.081523469,497,15,0
4,3,cw,go,4.36268442,IRLRotn,1.353175449,5.903477449,0.080457024,474,-15,0
4,5,ccw,stop,-5.09479093,IRLRotn,-0.055957096,0.285089706,0.000709831,748,0,15
4,6,cw,go,0.063084108,IRLRotn,21.47187253,1.354533933,0.08112726,455,-15,0
4,7,ccw,stop,-6.777422254,IRLRotn,0.744497352,-5.045772921,0.001830112,400,0,15
4,8,ccw,go,-7.020530161,IRLRotn,-0.124940461,0.877148276,0.080353638,396,15,0
4,10,ccw,go,7.565371972,IRLRotn,0.760521205,5.753625809,0.081339769,329,15,0
4,11,cw,go,1.397933997,IRLRotn,-4.673148587,-6.532753283,0.080130728,350,-15,0
4,14,cw,go,9.013284544,IRLRotn,-0.493193183,-4.445290496,0.080795494,565,-15,0
4,16,ccw,go,-1.57831435,IRLRotn,-1.184604055,1.86967758,0.080895289,401,15,0
4,18,ccw,go,-5.561238648,IRLRotn,1.364978527,-7.59097134,0.080051969,410,15,0
4,19,cw,go,7.929916975,IRLRotn,0.32097373,2.545295027,0.082713234,364,-15,0
4,22,cw,go,-4.377411816,IRLRotn,0.582177176,-2.548429248,0.081279897,536,-15,0
4,23,ccw,stop,-0.112871426,IRLRotn,63.04409609,-7.115877039,0.00363595,385,0,15
4,26,ccw,go,-2.978367995,IRLRotn,0.060212683,-0.179335529,0.081033059,445,15,0
4,27,cw,go,1.414732563,IRLRotn,1.895689207,2.68189325,0.080979292,337,-15,0
4,28,cw,stop,1.752844487,IRLRotn,-0.514412312,-0.901684785,0.004032198,356,0,-15
4,30,cw,go,7.809314219,IRLRotn,-0.197438868,-1.541862162,0.080610397,340,-15,0
4,31,ccw,stop,-0.859875838,IRLRotn,3.5355188,-3.04010719,0.003333537,388,0,15
4,32,ccw,go,4.197772747,IRLRotn,1.981837341,8.319302779,0.082810837,436,15,0
4,34,ccw,go,-6.659281048,IRLRotn,0.469299419,-3.125196724,0.080030059,324,15,0
4,35,cw,go,2.902968798,IRLRotn,0.160036105,0.464579818,0.080082081,349,-15,0
4,37,ccw,stop,-2.622606271,IRLRotn,-0.79852253,2.094210196,0.000858647,372,0,15
4,38,cw,go,6.505836172,IRLRotn,1.03513221,6.734400576,0.080584886,310,-15,0
4,39,ccw,stop,-4.287746986,IRLRotn,1.51543855,-6.497817075,0.004082736,363,0,15
4,40,ccw,go,1.695121062,IRLRotn,NaN,NaN,0.080792462,NaN,15,0
4,41,ccw,stop,-9.574123217,IRLRotn,0.312100747,-2.988091008,0.002941527,548,0,15
4,43,cw,go,8.55921767,IRLRotn,0.450437328,3.855391139,0.081408147,315,-15,0
4,44,cw,go,0.126618529,IRLRotn,-24.46213035,-3.097358972,0.080557345,327,-15,0
4,45,ccw,go,-2.571254139,IRLRotn,0.930329127,-2.392112618,0.080311811,364,15,0
4,47,cw,stop,2.011363275,IRLRotn,1.709033846,3.437487914,0.001852972,643,0,-15
4,48,ccw,go,-3.988965345,IRLRotn,0.683232519,-2.72539084,0.080149857,324,15,0
4,51,cw,go,3.89229996,IRLRotn,-0.215203158,-0.837635242,0.080189546,544,-15,0
4,52,cw,go,3.527504516,IRLRotn,1.251916793,4.416142142,0.080628892,392,-15,0
4,53,ccw,go,-0.877312298,IRLRotn,5.681069831,-4.984072427,0.080450249,299,15,0
4,56,ccw,go,-7.065009791,IRLRotn,0.972972895,-6.874063028,0.080857026,318,15,0
4,58,ccw,stop,-5.397642042,IRLRotn,1.164627643,-6.28624313,0.001014093,490,0,15
4,59,cw,go,5.515286521,IRLRotn,0.707979437,3.904709446,0.080724269,332,-15,0
4,60,cw,go,2.707821893,IRLRotn,0.185129228,0.501296977,0.080773042,293,-15,0
4,61,ccw,go,-6.806292677,IRLRotn,0.219718465,-1.495468181,0.081175521,505,15,0
4,62,cw,stop,-0.438982004,IRLRotn,-7.719884122,3.388890201,0.002706061,399,0,-15
4,64,ccw,go,-0.065016005,IRLRotn,-23.13772988,1.504322758,0.080859187,305,15,0
4,65,ccw,stop,0.723492691,IRLRotn,-3.102740244,-2.244809888,0.003202675,352,0,15
4,66,ccw,stop,3.851628527,IRLRotn,0.321284505,1.237468566,0.00421008,312,0,15
4,67,cw,go,-0.14472052,IRLRotn,-30.54342272,4.420260007,0.080817904,368,-15,0
4,68,cw,go,-9.226447607,IRLRotn,0.591610883,-5.458466818,0.081596219,315,-15,0
4,69,ccw,go,2.043567684,IRLRotn,-1.01735758,-2.079039074,0.080533339,396,15,0
4,72,ccw,go,1.100805769,IRLRotn,1.829206662,2.013601246,0.082166123,291,15,0
4,73,ccw,stop,1.110342641,IRLRotn,0.005921318,0.006574692,0.003224508,310,0,15
4,75,cw,go,4.990528828,IRLRotn,1.734225883,8.654704265,0.080924606,289,-15,0
4,76,cw,go,5.306730019,IRLRotn,-1.117295007,-5.929182952,0.080329586,343,-15,0
4,77,ccw,go,-6.046240325,IRLRotn,0.53444851,-3.231404136,0.080018074,433,15,0
4,79,cw,stop,5.570364007,IRLRotn,1.096734222,6.109208834,0.000483061,359,0,-15
4,80,ccw,go,-4.132460493,IRLRotn,NaN,NaN,0.081127686,NaN,15,0
4,82,ccw,go,-2.721020474,IRLRotn,2.081033055,-5.66253355,0.080634455,348,15,0
4,83,ccw,go,-1.254592672,IRLRotn,-2.159863819,2.709749319,0.080860169,437,15,0
4,86,cw,go,3.046420258,IRLRotn,0.298470313,0.909266008,0.080032643,299,-15,0
4,88,cw,go,1.15331543,IRLRotn,4.696746545,5.416830261,0.080536537,385,-15,0
4,90,ccw,go,1.337334731,IRLRotn,0.628879162,0.841021944,0.081547019,382,15,0
4,91,ccw,go,-3.500184665,IRLRotn,0.787578608,-2.756670565,0.081155977,312,15,0
4,93,ccw,stop,-0.429559124,IRLRotn,3.608206792,-1.549938149,0.002519927,352,0,15
4,94,cw,go,2.560092578,IRLRotn,0.237956879,0.609191641,0.080455668,354,-15,0
4,96,cw,go,11.6478271,IRLRotn,0.556770704,6.485168896,0.080036415,472,-15,0
4,98,ccw,go,-5.995760419,IRLRotn,0.701211233,-4.204294555,0.080357056,310,15,0
4,99,ccw,go,-4.994424007,IRLRotn,0.415598388,-2.075674567,0.08112101,297,15,0
4,102,cw,go,3.595356652,IRLRotn,1.614619702,5.805133686,0.080356951,301,-15,0
4,104,cw,go,-2.14299839,IRLRotn,-0.683413163,1.464553308,0.080078361,311,-15,0
4,105,cw,stop,-3.339878474,IRLRotn,1.951522362,-6.517847526,0.000862967,385,0,-15
4,106,ccw,go,0.043715142,IRLRotn,64.34157383,2.812701041,0.080911958,356,15,0
4,107,ccw,go,-0.829103193,IRLRotn,-0.773252897,0.641106446,0.08081037,318,15,0
4,110,cw,go,6.757037794,IRLRotn,-0.036229974,-0.244807303,0.080862091,309,-15,0
4,112,cw,go,7.269787623,IRLRotn,0.78460622,5.703920587,0.080830613,379,-15,0
4,113,cw,stop,3.038499915,IRLRotn,-0.722379948,-2.194951409,0.003068692,407,0,-15
4,114,ccw,go,-4.321651043,IRLRotn,0.125733428,-0.543376,0.080647991,349,15,0
4,115,ccw,go,-2.806183598,IRLRotn,-0.49330931,1.384316495,0.080040622,458,15,0
4,116,cw,stop,-2.352512397,IRLRotn,0.381419275,-0.897293573,0.002131411,354,0,-15
4,118,cw,go,5.849690613,IRLRotn,1.083215829,6.336477469,0.080887055,323,-15,0
4,120,cw,go,5.092644381,IRLRotn,NaN,NaN,0.082024513,NaN,-15,0
4,123,cw,go,-2.317764092,IRLRotn,1.2286692,-2.847765353,0.081240991,383,-15,0
4,125,ccw,go,-0.052703434,IRLRotn,-67.84530065,3.575680329,0.080030303,338,15,0
4,126,ccw,go,-2.283729527,IRLRotn,0.560752846,-1.280607833,0.081696532,354,15,0
4,128,cw,go,-1.903523872,IRLRotn,2.660348201,-5.064036308,0.080458212,314,-15,0
4,131,cw,go,-12.98685125,IRLRotn,0.976759959,-12.6850363,0.080076469,399,-15,0
4,133,ccw,go,-0.891370054,IRLRotn,4.649221181,-4.144176534,0.081065055,371,15,0
4,134,ccw,go,3.380116432,IRLRotn,0.027313286,0.092322088,0.080612623,452,15,0
4,135,cw,stop,8.872709312,IRLRotn,0.837660071,7.432314311,0.002228588,221,0,-15
4,136,cw,go,7.099304746,IRLRotn,0.541708075,3.845750709,0.080113385,485,-15,0
4,137,ccw,stop,2.916252532,IRLRotn,2.036449331,5.938800516,0.003676946,294,0,15
4,139,cw,go,-16.13883087,IRLRotn,0.383032139,-6.181690913,0.080181328,439,-15,0
4,141,ccw,go,1.943124985,IRLRotn,2.029232696,3.943052753,0.08126513,277,15,0
4,142,ccw,go,8.620261242,IRLRotn,0.326665666,2.815943377,0.080873091,219,15,0
4,143,cw,stop,1.410630875,IRLRotn,0.381396955,0.538010321,0.001636815,261,0,-15
4,144,cw,go,-5.750946205,IRLRotn,1.320850124,-7.596138008,0.080305067,308,-15,0
4,146,cw,stop,1.991954036,IRLRotn,-0.839999189,-1.673239775,0.001230868,516,0,-15
4,147,cw,go,10.94276318,IRLRotn,0.611518094,6.69169768,0.080385839,325,-15,0
4,149,ccw,go,4.399675486,IRLRotn,0.495614875,2.180544615,0.082023283,367,15,0
4,150,ccw,go,-2.031950746,IRLRotn,1.646969659,-3.346561227,0.081083111,338,15,0
4,152,cw,go,6.215929465,IRLRotn,1.009823005,6.276988573,0.080144393,312,-15,0
4,154,cw,stop,7.073707424,IRLRotn,1.293234972,9.14796582,0.002800305,321,0,-15
4,155,cw,go,-1.146678244,IRLRotn,9.036265243,-10.36168876,0.080723428,308,-15,0
4,157,ccw,go,1.429174907,IRLRotn,1.728287578,2.470025238,0.080691779,413,15,0
4,158,ccw,go,-2.412920945,IRLRotn,0.501035632,-1.208959371,0.080153331,349,15,0
5,1,ccw,go,-4.965141214,IRLRotn,0.647665317,-3.215749761,0.080238178,384,15,0
5,3,ccw,stop,2.513248643,IRLRotn,NaN,NaN,0.00206197,362,0,15
5,5,ccw,go,-8.906409984,IRLRotn,0.84809966,-7.553523282,0.080605383,310,15,0
5,6,cw,go,3.999126516,IRLRotn,1.354174207,5.415513978,0.080459694,369,-15,0
5,7,ccw,stop,0.727395524,IRLRotn,-3.54738626,-2.580352887,0.001080505,375,0,15
5,9,ccw,go,-8.857293537,IRLRotn,0.887119203,-7.857475181,0.080861458,393,15,0
5,10,cw,stop,5.453775403,IRLRotn,1.265370113,6.901044397,0.002174368,357,0,-15
5,12,cw,go,8.409971486,IRLRotn,0.552386245,4.645552571,0.080364107,326,-15,0
5,13,ccw,go,-2.552519336,IRLRotn,0.909846407,-2.322400545,0.080283689,343,15,0
5,14,cw,go,0.538738036,IRLRotn,8.560361155,4.611792156,0.08039698,362,-15,0
5,17,ccw,go,-10.93983868,IRLRotn,0.485598505,-5.312369306,0.080395303,401,15,0
5,18,cw,stop,-1.927727064,IRLRotn,0.523346786,-1.008869764,0.00294696,389,0,-15
5,20,cw,go,14.75329111,IRLRotn,0.929976672,13.72021657,0.080631943,548,-15,0
5,21,ccw,go,-7.37914158,IRLRotn,0.844401469,-6.230957987,0.080427059,458,15,0
5,22,cw,go,9.346343959,IRLRotn,0.883941033,8.261616937,0.081243343,463,-15,0
5,25,ccw,go,-3.911746295,IRLRotn,0.852773319,-3.335832871,0.080777844,524,15,0
5,26,cw,stop,2.318577313,IRLRotn,0.665724603,1.543533961,0.002502856,438,0,-15
5,27,ccw,stop,-3.70451385,IRLRotn,0.722285399,-2.675716266,0.001844203,340,0,15
5,28,cw,go,6.590568297,IRLRotn,1.361946512,8.976001506,0.08003341,494,-15,0
5,29,ccw,go,-11.34657771,IRLRotn,0.502853306,-5.705664111,0.080494372,407,15,0
5,30,cw,go,-1.660717295,IRLRotn,2.232441838,-3.707454769,0.080410363,366,-15,0
5,32,cw,stop,0.634646539,IRLRotn,-0.042392408,-0.026904195,0.00459395,476,0,-15
5,35,ccw,stop,-0.674784341,IRLRotn,-3.133101579,2.114167883,0.001801692,416,0,15
5,36,cw,go,2.395174482,IRLRotn,1.33290251,3.192534079,0.081167597,493,-15,0
5,37,ccw,go,-7.685048457,IRLRotn,1.029467244,-7.911505652,0.080184804,475,15,0
5,38,cw,go,7.956029724,IRLRotn,0.806469486,6.416295199,0.080092467,391,-15,0
5,39,ccw,stop,2.371545764,IRLRotn,1.79E-05,4.23E-05,0.003189428,525,0,15
5,40,cw,stop,5.997074924,IRLRotn,NaN,NaN,0.00046911,NaN,0,-15
5,41,ccw,go,-12.74158041,IRLRotn,0.503199069,-6.411551401,0.080589881,351,15,0
5,43,cw,go,3.079898401,IRLRotn,-0.540956888,-1.666092254,0.080084049,352,-15,0
5,44,cw,stop,3.330707924,IRLRotn,0.998410194,3.325412744,0.004333461,430,0,-15
5,45,ccw,stop,-1.746952809,IRLRotn,3.253989323,-5.684565787,0.003724587,546,0,15
5,46,ccw,go,-2.537490793,IRLRotn,3.641526747,-9.240340593,0.080067663,379,15,0
5,47,cw,go,7.374544809,IRLRotn,1.692494693,12.48137795,0.080320215,375,-15,0
5,49,ccw,go,-1.500289897,IRLRotn,-0.503329308,0.755139875,0.080092453,616,15,0
5,50,cw,stop,3.022730797,IRLRotn,1.513109112,4.573721511,0.002510854,352,0,-15
5,51,cw,go,2.290786538,IRLRotn,0.408459212,0.935692864,0.080414097,375,-15,0
5,52,cw,stop,8.188726575,IRLRotn,-0.166074005,-1.35993462,0.002901337,440,0,-15
5,55,cw,go,2.850584049,IRLRotn,0.36962296,1.053641314,0.080010123,368,-15,0
5,56,ccw,stop,-2.064749148,IRLRotn,0.849976937,-1.754989156,0.000681288,479,0,15
5,57,ccw,go,-8.386289833,IRLRotn,0.777588859,-6.521085545,0.080433485,351,15,0
5,58,cw,stop,8.60872316,IRLRotn,0.408971345,3.520721088,0.004067142,350,0,-15
5,59,cw,go,6.150902811,IRLRotn,0.465899736,2.865703993,0.080942937,531,-15,0
5,61,ccw,stop,-4.802339171,IRLRotn,0.945805053,-4.542076654,0.001595112,401,0,15
5,62,ccw,go,-8.394955973,IRLRotn,0.731386682,-6.139958998,0.08122767,466,15,0
5,63,cw,go,5.570018785,IRLRotn,0.248305345,1.383065435,0.08005079,474,-15,0
5,64,ccw,stop,6.058793199,IRLRotn,0.194856379,1.180594503,0.003368333,369,0,15
5,65,ccw,go,-3.153203633,IRLRotn,-0.099812349,0.314728661,0.080266363,492,15,0
5,66,cw,stop,2.255376974,IRLRotn,-0.141094901,-0.31822219,0.004541384,551,0,-15
5,67,cw,go,10.66474711,IRLRotn,0.833035997,8.884118241,0.080202962,425,-15,0
5,69,ccw,stop,-8.075201736,IRLRotn,1.50366252,-12.14237819,0.003591856,438,0,15
5,70,ccw,go,0.045530097,IRLRotn,-63.767355,-2.903333862,0.08073008,442,15,0
5,71,cw,go,13.37559584,IRLRotn,0.637119846,8.521857554,0.080326377,544,-15,0
5,72,ccw,stop,-4.754430701,IRLRotn,0.454705485,-2.161865716,0.001541088,409,0,15
5,73,ccw,go,-5.605726023,IRLRotn,1.060240178,-5.943415957,0.080672483,450,15,0
5,74,cw,stop,10.2941465,IRLRotn,0.643287898,6.622099863,0.002492585,365,0,-15
5,75,cw,go,1.107391534,IRLRotn,0.831474212,0.920767503,0.080172447,504,-15,0
5,76,cw,stop,3.969178018,IRLRotn,-0.702855318,-2.789757876,0.002949457,389,0,-15
5,78,ccw,go,-2.47848437,IRLRotn,1.248813153,-3.095163879,0.080286991,358,15,0
5,79,cw,go,3.947238938,IRLRotn,1.210286976,4.777291879,0.080428827,338,-15,0
5,80,ccw,stop,0.477502511,IRLRotn,NaN,NaN,0.001879495,NaN,0,15
5,81,cw,go,2.555133515,IRLRotn,2.851388136,7.28567739,0.080154928,385,-15,0
5,82,ccw,go,-15.00642356,IRLRotn,0.791622708,-11.87942566,0.080749149,394,15,0
5,83,cw,go,5.473001229,IRLRotn,1.25293114,6.857293667,0.080137276,378,-15,0
5,86,ccw,go,-5.260949027,IRLRotn,0.685822129,-3.608075265,0.080710721,313,15,0
5,88,ccw,stop,-2.841409268,IRLRotn,1.669290411,-4.743137246,0.004832955,401,0,15
5,89,cw,go,2.068137137,IRLRotn,1.315828137,2.721313037,0.081087047,355,-15,0
5,90,ccw,go,-4.406504881,IRLRotn,1.514342144,-6.67295605,0.080312463,532,15,0
5,91,cw,go,9.09659218,IRLRotn,-0.067905976,-0.617712971,0.080069396,373,-15,0
5,94,ccw,go,-11.6324874,IRLRotn,0.830823388,-9.664542591,0.08050621,370,15,0
5,97,cw,go,1.142615636,IRLRotn,0.583568979,0.66679504,0.080040902,368,-15,0
5,98,ccw,go,1.219700114,IRLRotn,0.58072377,0.708308848,0.080242736,362,15,0
5,99,cw,go,2.829915801,IRLRotn,1.025751636,2.902790763,0.081052926,379,-15,0
5,104,ccw,stop,-5.024870722,IRLRotn,0.822163691,-4.131266259,0.002889831,336,0,15
5,105,cw,go,3.520282936,IRLRotn,-0.280474112,-0.987348231,0.080865502,361,-15,0
5,106,ccw,go,-4.965874757,IRLRotn,0.540295594,-2.683040251,0.080512515,482,15,0
5,107,cw,go,10.8386508,IRLRotn,0.831120645,9.00822644,0.080076551,604,-15,0
5,110,ccw,go,-0.746292196,IRLRotn,-1.547898612,1.155184655,0.080329781,363,15,0
5,111,cw,stop,4.86733123,IRLRotn,0.964898336,4.696479806,0.001731765,438,0,-15
5,112,ccw,stop,-1.602164705,IRLRotn,0.116613981,-0.186834804,0.002730261,429,0,15
5,113,cw,go,0.124394226,IRLRotn,11.75149651,1.46181831,0.080328608,377,-15,0
5,114,ccw,go,-3.232486109,IRLRotn,1.221723995,-3.949205843,0.080574182,390,15,0
5,115,cw,go,7.523032164,IRLRotn,0.751191297,5.651236287,0.080244015,479,-15,0
5,116,cw,stop,-4.706692143,IRLRotn,0.04751635,-0.223644831,0.003084868,384,0,-15
5,118,ccw,go,-12.78838771,IRLRotn,1.024448505,-13.10104467,0.080045904,451,15,0
5,122,cw,stop,1.069741598,IRLRotn,0.424464096,0.4540669,0.00208672,387,0,-15
5,123,cw,stop,11.66312422,IRLRotn,0.191251925,2.230594961,0.001477176,562,0,-15
5,124,cw,go,8.505187074,IRLRotn,0.406127942,3.454194119,0.080183514,350,-15,0
5,125,cw,go,2.346890844,IRLRotn,2.705911281,6.35047841,0.08048685,402,-15,0
5,126,ccw,go,-14.71292824,IRLRotn,0.5194149,-7.642114149,0.080534536,392,15,0
5,127,ccw,stop,-1.335717072,IRLRotn,1.900653666,-2.538735549,0.002883792,407,0,15
5,128,ccw,go,-1.166634214,IRLRotn,-1.876559608,2.189258643,0.080292265,341,15,0
5,130,cw,stop,3.639989042,IRLRotn,0.650555125,2.368013525,0.001461887,420,0,-15
5,131,cw,stop,5.828161497,IRLRotn,0.381418989,2.222971463,0.001893635,405,0,-15
5,132,cw,go,5.047294258,IRLRotn,0.628786953,3.173672776,0.080643168,329,-15,0
5,133,cw,go,6.671659583,IRLRotn,-0.398322237,-2.657470368,0.080165494,392,-15,0
5,134,ccw,go,-8.989136507,IRLRotn,0.530245185,-4.766446349,0.080348439,410,15,0
5,138,cw,stop,5.804318271,IRLRotn,0.197267884,1.145005584,0.002333442,385,0,-15
5,140,cw,go,3.177899567,IRLRotn,0.315168611,1.001574192,0.080285918,338,-15,0
5,141,cw,go,1.838434083,IRLRotn,1.501069005,2.75961642,0.080150386,327,-15,0
5,142,ccw,go,-3.884076388,IRLRotn,0.377975198,-1.468084542,0.081243936,448,15,0
5,144,ccw,go,-4.106586435,IRLRotn,0.122336197,-0.502384169,0.080840108,464,15,0
5,148,cw,go,2.38748731,IRLRotn,-1.111755954,-2.654303232,0.080067193,349,-15,0
5,149,cw,go,5.134052809,IRLRotn,NaN,NaN,0.080479973,371,-15,0
5,152,ccw,go,-6.190173055,IRLRotn,0.576066578,-3.565951807,0.080301021,755,15,0
5,155,cw,stop,1.712325674,IRLRotn,-2.386941057,-4.087220455,0.001236782,395,0,-15
5,156,cw,go,7.970631965,IRLRotn,0.472114349,3.763049725,0.080408197,369,-15,0
5,157,cw,go,-1.270085993,IRLRotn,-2.188104628,2.779081039,0.080121225,447,-15,0
5,158,ccw,go,-2.094950593,IRLRotn,2.811344057,-5.889626899,0.080584808,469,15,0
6,1,ccw,go,0.052537626,IRLRotn,0.862863858,0.045332819,0.080376634,477,15,0
6,2,cw,go,2.180304444,IRLRotn,1.197760744,2.611483073,0.080633641,441,-15,0
6,3,cw,stop,0.613792707,IRLRotn,-2.924750347,-1.795190433,0.001996672,395,0,-15
6,5,cw,stop,1.491074997,IRLRotn,0.348590217,0.519774157,0.000816282,382,0,-15
6,6,ccw,go,-5.82813863,IRLRotn,-0.116584673,0.679471638,0.080455583,402,15,0
6,7,cw,go,-0.360735393,IRLRotn,4.71831496,-1.7020632,0.080101764,305,-15,0
6,10,cw,go,3.225157803,IRLRotn,0.749288373,2.416573243,0.080516184,380,-15,0
6,13,cw,stop,2.787448655,IRLRotn,0.602742852,1.680114752,0.002913776,339,0,-15
6,14,ccw,go,-1.572491691,IRLRotn,-0.017377593,0.02732612,0.080471597,537,15,0
6,15,cw,go,-3.315536667,IRLRotn,-0.178021887,0.590238093,0.081305136,334,-15,0
6,17,ccw,go,-0.567928971,IRLRotn,8.929436359,-5.0712856,0.080128719,457,15,0
6,18,cw,go,2.374106511,IRLRotn,0.694802561,1.649535284,0.080338299,395,-15,0
6,22,ccw,go,-0.898369715,IRLRotn,0.536729917,-0.482181903,0.080165567,411,15,0
6,23,cw,go,0.156094,IRLRotn,20.65320487,3.223841362,0.080115655,439,-15,0
6,25,ccw,go,-3.30981391,IRLRotn,0.479901845,-1.588385804,0.080366906,365,15,0
6,26,cw,go,4.037185713,IRLRotn,0.475466188,1.919545303,0.080194648,369,-15,0
6,30,ccw,go,-4.026687924,IRLRotn,0.039173836,-0.157740811,0.080501387,426,15,0
6,31,cw,go,-0.833123955,IRLRotn,NaN,NaN,0.080363459,400,-15,0
6,35,cw,stop,-0.966997972,IRLRotn,0.436494695,-0.422089485,0.004885544,381,0,-15
6,36,ccw,stop,2.536596155,IRLRotn,0.398659751,1.011238792,0.001321663,547,0,15
6,37,cw,stop,0.317872568,IRLRotn,4.962037123,1.577295484,0.00277952,335,0,-15
6,38,ccw,go,-0.307950281,IRLRotn,-1.22722094,0.377923033,0.08000268,398,15,0
6,39,cw,go,-3.239658433,IRLRotn,0.699765013,-2.266999624,0.080317066,435,-15,0
6,41,cw,go,-0.892156203,IRLRotn,-0.32618177,0.291005089,0.080652304,320,-15,0
6,43,ccw,go,-2.884839046,IRLRotn,0.135173119,-0.389952692,0.080407607,407,15,0
6,44,cw,go,1.766162105,IRLRotn,-0.276520247,-0.488379582,0.080242195,362,-15,0
6,45,ccw,stop,1.790186204,IRLRotn,-0.02408607,-0.04311855,0.00205231,359,0,15
6,46,cw,stop,1.594209447,IRLRotn,3.475311391,5.540374253,0.001006805,372,0,-15
6,48,ccw,go,0.115492376,IRLRotn,-30.90945863,-3.569806811,0.081377899,401,15,0
6,49,cw,go,7.474466218,IRLRotn,-0.108361548,-0.809944731,0.080436725,317,-15,0
6,51,ccw,go,0.111027614,IRLRotn,-11.66487816,-1.295123584,0.080127293,341,15,0
6,53,ccw,stop,-4.266383222,IRLRotn,0.797733993,-3.403438925,0.004069806,347,0,15
6,56,ccw,go,-0.414464074,IRLRotn,-7.219674418,2.992295675,0.080699604,400,15,0
6,57,cw,go,-0.198706111,IRLRotn,-1.60953286,0.319824015,0.080558175,519,-15,0
6,60,cw,go,-0.305575037,IRLRotn,-8.01005623,2.447673228,0.081468986,300,-15,0
6,64,ccw,go,-3.550327976,IRLRotn,0.638565642,-2.267117465,0.080105769,301,15,0
6,65,cw,go,4.32263297,IRLRotn,0.412207375,1.781821189,0.080500088,323,-15,0
6,67,ccw,go,-2.695333528,IRLRotn,2.639318368,-7.113843289,0.080444068,350,15,0
6,68,cw,go,9.90952295,IRLRotn,0.695296755,6.890059153,0.080129438,356,-15,0
6,71,cw,stop,-4.49444633,IRLRotn,0.768285334,-3.453017201,0.001993822,309,0,-15
6,72,ccw,go,-2.051623048,IRLRotn,1.538337774,-3.156089232,0.080262851,318,15,0
6,73,cw,go,5.016494688,IRLRotn,0.295175411,1.480745881,0.080829894,305,-15,0
6,74,ccw,stop,2.898452249,IRLRotn,-0.603065719,-1.74795719,0.00065658,305,0,15
6,75,ccw,go,-0.108129589,IRLRotn,-19.55933107,2.114942428,0.080911465,406,15,0
6,76,cw,go,3.407549035,IRLRotn,-0.115150578,-0.39238124,0.082135561,313,-15,0
6,77,ccw,stop,-0.861643493,IRLRotn,0.808363967,-0.696521552,0.001806104,379,0,15
6,79,cw,stop,4.096346816,IRLRotn,1.427762213,5.848609194,0.00121725,336,0,-15
6,80,ccw,go,-0.713777778,IRLRotn,NaN,NaN,0.080232388,NaN,15,0
6,83,cw,go,0.910600909,IRLRotn,-0.672151692,-0.612061942,0.080710872,338,-15,0
6,84,cw,go,3.880311689,IRLRotn,0.479121192,1.85913956,0.08078855,318,-15,0
6,85,ccw,go,-0.568635151,IRLRotn,1.899420659,-1.080077354,0.08070228,313,15,0
6,86,ccw,go,5.998993632,IRLRotn,-0.377254214,-2.26314563,0.080547627,275,15,0
6,90,cw,stop,4.411179522,IRLRotn,1.112984902,4.909576209,0.00102114,348,0,-15
6,91,cw,go,-4.700451124,IRLRotn,-0.576488731,2.709757102,0.081156975,313,-15,0
6,92,cw,go,2.091272774,IRLRotn,0.403273799,0.843355517,0.080350867,389,-15,0
6,93,ccw,go,-5.493883782,IRLRotn,1.067647658,-5.865532154,0.08060742,351,15,0
6,94,ccw,go,1.240663115,IRLRotn,0.286503891,0.35545481,0.080293242,291,15,0
6,97,cw,stop,6.306982672,IRLRotn,0.697865844,4.401427789,0.001265071,273,0,-15
6,99,cw,go,-1.955487085,IRLRotn,0.036607586,-0.071585661,0.080344983,297,-15,0
6,100,cw,go,2.062462397,IRLRotn,-1.195535894,-2.465747826,0.080710189,300,-15,0
6,101,ccw,go,0.780912743,IRLRotn,-0.844391611,-0.659396169,0.081455044,307,15,0
6,102,ccw,go,-2.615456617,IRLRotn,0.769810137,-2.013405016,0.080099561,449,15,0
6,103,ccw,stop,5.544168273,IRLRotn,0.461769493,2.560127773,0.002472497,317,0,15
6,107,cw,go,-0.234148617,IRLRotn,3.641602959,-0.852676297,0.081066088,321,-15,0
6,108,cw,go,3.897774396,IRLRotn,0.241590703,0.941666055,0.080379419,303,-15,0
6,109,ccw,go,2.890539948,IRLRotn,0.436346063,1.261275725,0.080910777,417,15,0
6,110,ccw,go,-3.554257144,IRLRotn,0.188563389,-0.670202773,0.080095979,416,15,0
6,111,ccw,stop,1.992601069,IRLRotn,-1.264076315,-2.518799816,0.002514825,409,0,15
6,116,cw,go,3.182039273,IRLRotn,0.392631805,1.249369824,0.080342408,359,-15,0
6,117,ccw,go,-5.643488571,IRLRotn,0.414155775,-2.337283381,0.080703466,321,15,0
6,118,ccw,go,-2.015314112,IRLRotn,-1.94297035,3.915695564,0.080428902,266,15,0
6,121,ccw,go,3.042948274,IRLRotn,0.66772026,2.031838211,0.081039239,278,15,0
6,123,cw,go,2.230626075,IRLRotn,1.902260255,4.243231327,0.080051263,310,-15,0
